,DWH_CARDUP_PAYMENT_ID,CARDUP_PAYMENT_CUSTOMER_COMPANY_ID,CARDUP_PAYMENT_SUCCESS_AT_UTC_TS,CARDUP_PAYMENT_PAYEE_NAME,CARDUP_PAYMENT_PAYMENT_TYPE,CARDUP_PAYMENT_SCHEDULE_TYPE,CARDUP_PAYMENT_USD_AMT,CARDUP_PAYMENT_NET_REVENUE_USD_AMT,CARDUP_PAYMENT_TOTAL_REVENUE_USD_AMT,PAYEE_NAME_WITH_SPACES,tokens,tokens_corpus
5739,e87d1bd99aff28efae46012c5c2c1ac1,,2024-05-20 04:11:37,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4343998,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
5742,33ae5182fd08c0568093826d9bfab637,,2023-11-28 04:23:33,81162_BIS MOTORING,Misc,recurring,389.124778,1.9566204,7.1970262, bis motoring,"['bis', 'motoring']",bis motoring
5744,15b6570203dd853bb0ba1b7e2f8b3e36,,2024-07-19 02:36:04,224417_Advent Law Corporation ,Misc,recurring,5767.062791,31.3741806,106.6888984, advent law corporation ,"['advent', 'law', 'corporation']",advent law corporation
5749,bf5497dc2e958daa3dc3b5ea0a677cf5,,2024-08-01 04:07:13,211983_FWD Singapore Pte. Ltd.,Misc,recurring,1516.76,8.1601688,28.06006, fwd   ,['fwd'],fwd
5753,ae6391182f916e22dcd1af27cffde3d7,,2024-10-01 04:23:22,193890_RICHARD LEONG TRANSPORT SERVICE,Misc,recurring,75.838,0.2881844,1.403003, richard leong transport service,"['richard', 'leong', 'transport', 'service']",richard leong transport service
5761,45862a6ba7d50b384416b55373442c7e,,2024-09-24 04:02:11,125533_Jalan Besar Town Council,Misc,recurring,49.598052,0.1440922,0.9176398, jalan besar town council,"['jalan', 'besar', 'town', 'council']",jalan besar town council
5772,bee850013e21fccf7ddcf92875b24122,,2024-07-25 04:12:38,190998_My-Insurer Private Limited,Misc,recurring,1137.57,6.0822076,21.045045, myinsurer  ,['myinsurer'],myinsurer
5773,d4c3aef1e66dde78b4a72add7fc9a394,,2024-10-08 10:06:03,229551_OPTIMA CARZ LEASING PTE. LTD. f.k.a OPTIMA CARZ PTE. LTD.,Misc,recurring,1405.27814,17.9508546,36.5387484, optima carz leasing   fka optima carz  ,"['optima', 'carz', 'leasing', 'fka', 'optima', 'carz']",optima carz leasing fka optima carz
5777,96c63b2a3ac1cf7a085b5cb0527ffd1a,,2024-07-25 15:00:44,61507_CL LEASING PTE. LTD.,Misc,recurring,1347.413746,17.2076422,35.0295722, cl leasing  ,"['cl', 'leasing']",cl leasing
5779,f2d9a2de3c2a36c7d7f8f3e6b567bc4f,,2024-08-28 04:03:20,197240_Senoko Energy Supply Pte Ltd,Misc,recurring,113.757,0.492947,2.1082964, senoko energy supply  ,"['senoko', 'energy', 'supply']",senoko energy supply
5787,bea2e195373acded7d813df6bddc72bf,,2024-08-27 13:45:06,168461_A&A BUS PTE. LTD.,Misc,recurring,175.94416,0.834218,3.2534502, aa bus  ,"['aa', 'bus']",aa bus
5791,c290cbd77898eddf373d079c27a04bb7,,2024-09-11 04:06:51,198877_TANJONG PAGAR TOWN COUNCIL,Misc,recurring,38.67738,0.0834218,0.7128772, tanjong pagar town council,"['tanjong', 'pagar', 'town', 'council']",tanjong pagar town council
5799,296fda1771132464257447d6b0a99320,,2024-06-17 16:00:23,209632_JUSEQUITY LAW CORPORATION,Misc,recurring,6376.07985,34.7034688,117.9584252, jusequity law corporation,"['jusequity', 'law', 'corporation']",jusequity law corporation
5801,88541a5a98c65e71e4fa91e3f9b03ead,,2023-10-10 04:17:25,142327_CHEONG TAILOR,Misc,recurring,1516.76,7.0984368,27.30168, cheong tailor,"['cheong', 'tailor']",cheong tailor
5807,17f829bed4cbbeb2c97b015fa438a35c,,2024-06-18 04:15:59,200684_THONG LEE TRADING PRIVATE LIMITED,Misc,recurring,740.93726,2.0931288,19.262852, thong lee trading  ,"['thong', 'lee', 'trading']",thong lee trading
5815,0941f03e60492b4e741977af0d7c3a71,,2024-04-01 04:04:23,144193_NEPTUNE COURT OWNERS ASSOCIATION,Misc,recurring,171.9323298,0.7887152,3.1776122, neptune court owners association,"['neptune', 'court', 'owners', 'association']",neptune court owners association
5817,6ffc8dbd9f56b8b9b5103f994b437f15,,2024-08-28 15:12:28,236031_Warren Golf & Country Club,Misc,recurring,663.2639804,3.4961318,12.2705884, warren golf  country club,"['warren', 'golf', 'country', 'club']",warren golf country club
5820,202683a3279e63b88dffc37251ba1080,,2024-04-23 04:20:18,137702_S.U.N f.k.a FITMUNITY,Misc,recurring,364.0224,1.820112,6.7344144, sun fka fitmunity,"['sun', 'fka', 'fitmunity']",sun fka fitmunity
5823,62c1026e05b968353cc89179a6d7f170,,2024-08-13 04:21:03,222930_ANG MO KIO TOWN COUNCIL,Misc,recurring,24.571512,0.0075838,0.455028, ang mo kio town council,"['ang', 'mo', 'kio', 'town', 'council']",ang mo kio town council
5828,00c182ff9caeb0fdaa045c4031e78a10,,2024-01-10 04:09:23,147662_SUN CITY MAINTENANCE PTE. LTD.,Misc,recurring,1322.766396,-1.1224024,24.4729226, sun city maintenance  ,"['sun', 'city', 'maintenance']",sun city maintenance
5839,0a8ecb770bb924f4c63de09845349171,,2024-08-30 08:39:05,144193_NEPTUNE COURT OWNERS ASSOCIATION,Misc,recurring,171.9323298,0.8038828,3.1776122, neptune court owners association,"['neptune', 'court', 'owners', 'association']",neptune court owners association
5840,a584cf9a36ceb255b23b34ff5f1e1597,,2024-10-01 04:21:41,223764_Nomads Design Studio,Misc,recurring,7583.8,41.3013748,140.3003, nomads design studio,"['nomads', 'design', 'studio']",nomads design studio
5844,b7dc71122636782e6b71662b055f36c7,,2024-08-19 04:02:35,11878_Seletar Country Club,Misc,recurring,106.1732,0.4474442,1.9642042, seletar country club,"['seletar', 'country', 'club']",seletar country club
5847,b0fe9702abb68abddf99befdf6f10980,,2024-09-03 13:30:54,237650_KK Women's and Children's Hospital Pte Ltd,Misc,recurring,758.38,4.0118302,14.03003, kk womens and childrens hospital  ,"['kk', 'womens', 'childrens', 'hospital']",kk womens childrens hospital
5853,46fb47f750ee8127fbcc7422f742fa33,,2024-05-10 04:17:21,190103_FMTRG,Misc,recurring,151.676,0.682542,2.806006, fmtrg,['fmtrg'],fmtrg
5856,cfc9964f859c8b880c429530c36fc3eb,,2024-09-09 02:15:07,76308_VINCAR LEASING AND RENTAL PTE LTD,Misc,recurring,3265.58428,17.708173,60.4125508, vincar leasing and rental  ,"['vincar', 'leasing', 'rental']",vincar leasing rental
5864,ac5c967ff577eec6ae4f724de84f3e48,,2024-06-25 04:31:23,93928_ SAQUARIES INTERNATIONAL PTE LTD,Misc,recurring,318.5196,1.6077656,5.8926126,  saquaries international  ,"['saquaries', 'international']",saquaries international
5866,1df6513f14e02acbc338fe1ffb9bbba4,,2023-10-10 04:07:53,119169_Novel Haven Pte Ltd,Misc,recurring,265.433,1.2740784,4.9143024, novel haven  ,['novel'],novel
5868,689a0a3e4642d43253453fcbe9d95f7f,,2024-07-29 04:27:57,215097_Extra Space Toa Payoh Pte Ltd   ,Misc,recurring,95.8895672,0.3488548,1.7291064, extra space toa payoh     ,"['extra', 'space', 'toa', 'payoh']",extra space toa payoh
5872,86997811164c22c52ff0c9e70677de45,,2024-09-26 04:23:16,182835_Swaga Gym Pte Ltd,Misc,recurring,199.2188422,0.3943576,5.1797354, swaga gym  ,"['swaga', 'gym']",swaga gym
5876,1b5059f4947aa0f53210982d945a47fd,,2023-12-06 04:03:05,138384_Mercedes-Benz Fleet Management Singapore Pte Ltd,Misc,recurring,2051.4482352,10.8675854,37.9493352, mercedesbenz fleet management   ,"['mercedesbenz', 'fleet', 'management']",mercedesbenz fleet management
5877,285425574b2dd70a52025aaeee9a1fa9,,2024-07-22 14:12:48,224919_JTM Company,Misc,recurring,597.60344,4.474442,12.8469572, jtm company,"['jtm', 'company']",jtm company
5878,2bf0f667abcbe94b539a8a886e94f7d0,,2024-08-16 04:00:53,103034_Growth Contractor,Misc,recurring,326.1034,4.0649168,8.4786884, growth contractor,"['growth', 'contractor']",growth contractor
5884,dd35ed418bf478faf6c357c1ac0365cc,,2024-09-20 04:01:03,140576_RAFFLES TOWN CLUB PTE LTD,Misc,recurring,99.196104,0.2199302,1.6381008, raffles town club  ,"['raffles', 'town', 'club']",raffles town club
5895,6a6cf1cd6ec9e026a1986aa091567777,,2024-04-15 04:02:49,144821_MARINE PARADE TOWN COUNCIL,Misc,recurring,82.815096,1.3499164,2.578492, marine parade town council,"['marine', 'parade', 'town', 'council']",marine parade town council
5902,d9784d6bbb2d7e587f0bbbd4334862f2,,2024-01-23 04:17:18,164867_Car Times Automobile Pte Ltd,Misc,recurring,7583.8,50.9783036,150.879701, car times automobile  ,"['car', 'times', 'automobile']",car times automobile
5905,8a00d9519ae8dd1b46d38c8b220cf407,,2024-01-15 04:05:26,156159_The American Club ,Misc,recurring,1428.750001,7.5307134,26.429543, the american club ,"['american', 'club']",american club
5906,261eecf375c948ea20e4275c4bd4bd7a,,2024-09-04 04:42:04,235940_FLIPSTONE INTERIOR DESIGN PRIVATE LIMITED,Misc,recurring,5575.078894,30.3276162,103.13968, flipstone interior design  ,"['flipstone', 'interior', 'design']",flipstone interior design
5917,3706ad0e698a7a9767f519750fa98e72,,2024-06-11 04:18:40,173963_HOCK CHUAN HENG CAR RENTAL & TRADING,Misc,recurring,910.056,4.8384644,16.836036, hock chuan heng car rental  trading,"['hock', 'chuan', 'heng', 'car', 'rental', 'trading']",hock chuan heng car rental trading
5924,e5ff9ac5c702f21cc645b2abb2eab091,,2024-07-11 04:02:49,150280_Ministry of Manpower,Misc,recurring,45.5028,0.1213408,0.8418018, ministry of manpower,"['ministry', 'manpower']",ministry manpower
5926,acd9625651373811f514d2b8b627089d,,2024-07-26 10:01:04,225492_RS Transport Services,Misc,recurring,121.3408,0.530866,2.2448048, rs transport services,"['rs', 'transport', 'services']",rs transport services
5927,ae1ee0198d6d42e2325d053049e3b5e2,,2024-02-06 04:13:36,138384_Mercedes-Benz Fleet Management Singapore Pte Ltd,Misc,recurring,2051.4482352,26.0579368,53.3368654, mercedesbenz fleet management   ,"['mercedesbenz', 'fleet', 'management']",mercedesbenz fleet management
5928,7e2ed718fe4e0cea2d93bd19e41ba81f,,2024-07-26 04:01:47,47217_GENIUS SCHOOL HOUSE,Misc,recurring,379.19,1.9414528,7.015015, genius school house,"['genius', 'school', 'house']",genius school house
5931,6550e5816affa17ba1eef78c944e13be,,2024-01-22 04:14:12,142076_CREV Consultancy Pte Ltd,Misc,recurring,2123.464,26.9755766,55.210064, crev consultancy  ,"['crev', 'consultancy']",crev consultancy
5936,ff92d787cc1c02fec094c009d11f0412,,2024-04-23 04:13:09,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4343998,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
5937,86180b85e8d2bec49cf0471526fd0c0f,,2024-03-31 16:00:24,76308_VINCAR LEASING AND RENTAL PTE LTD,Misc,recurring,3265.20509,17.3744858,60.404967, vincar leasing and rental  ,"['vincar', 'leasing', 'rental']",vincar leasing rental
5946,df498ad23ca5715213a91e4120d65a57,,2024-04-04 04:05:59,179522_Senoko Energy Supply Pte Ltd,Misc,recurring,122.85756,0.530866,2.27514, senoko energy supply  ,"['senoko', 'energy', 'supply']",senoko energy supply
5952,cc0547a9698cb06563b0543b1af6c214,,2024-07-02 15:02:49,211983_FWD Singapore Pte. Ltd.,Misc,recurring,1516.76,8.1601688,28.06006, fwd   ,['fwd'],fwd
5977,5e411d9468e1df8b4aa8362ae7847884,,2024-06-26 04:11:21,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,Misc,recurring,232.82266,0.796299,3.9587436, nirvana memorial garden  ,"['nirvana', 'memorial', 'garden']",nirvana memorial garden
5979,c1274a54833d01ef43cc8e6ce564e291,,2024-09-16 12:57:23,241262_Aljunied-Hougang Town Council,Misc,recurring,111.6942064,0.4777794,2.0627936, aljuniedhougang town council,"['aljuniedhougang', 'town', 'council']",aljuniedhougang town council
5981,518dec0365a6d3f9fce69e4eac88961b,,2023-12-28 02:00:11,148157_ClearHorizon Pte Ltd,Misc,recurring,22751.4,-68.6864766,511.9065, clearhorizon  ,['clearhorizon'],clearhorizon
5982,d595dfca359a346a6f5bad65c0b5674c,,2023-12-26 04:34:04,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4343998,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
6007,bb7d0065daeb85eef1f45d49deaf1da9,,2024-02-23 04:05:40,136661_Tong Tar Transport Service Pte Ltd,Misc,recurring,246.4735,1.1906566,4.5578638, tong tar transport service  ,"['tong', 'tar', 'transport', 'service']",tong tar transport service
6011,ee34a030015d2e53c12e7c5499328e10,,2024-10-16 04:00:46,103034_Growth Contractor,Misc,recurring,326.1034,2.009707,8.4786884, growth contractor,"['growth', 'contractor']",growth contractor
6024,0979c3d8d3998d156e68b66e573a6349,,2024-01-29 04:14:01,131104_The Working Capitol (Keong Saik) Pte Ltd,Misc,recurring,163.6735716,0.6673744,2.9425144, the working capitol keong saik  ,"['working', 'capitol', 'keong', 'saik']",working capitol keong saik
6036,9d431727a792adc727c202f7887c648b,,2024-08-29 04:03:00,153205_Allianz Care Counselling Pte Ltd,Misc,recurring,204.7626,0.9934778,3.7919, allianz care counselling  ,"['allianz', 'care', 'counselling']",allianz care counselling
6046,8e5e454687df03655d86a70a68b1b508,,2024-07-24 04:07:23,172039_National University of Singapore Society,Misc,recurring,409.601038,2.1082964,7.5762162, national university of  society,"['national', 'university', 'society']",national university society
6061,dc8050d7b3ed0393d3618d5dbd580acd,,2024-10-15 04:16:02,201058_RED ALPHA CYBERSECURITY PTE. LTD,Misc,recurring,3033.52,15.8425582,56.12012, red alpha cybersecurity  ,"['red', 'alpha', 'cybersecurity']",red alpha cybersecurity
6063,71ea9b275ae42dedcbd827da439cbb10,,2024-07-30 04:11:31,197240_Senoko Energy Supply Pte Ltd,Misc,recurring,113.757,0.492947,2.1082964, senoko energy supply  ,"['senoko', 'energy', 'supply']",senoko energy supply
6064,5c3e0ba7c4081e280a6d483a899ec01f,,2024-08-02 03:25:28,18106_TWIN VALLEY HOLDING BERHAD,Misc,recurring,95.399350368,0.18077959088,1.33515529168, twin valley holding ,"['twin', 'valley', 'holding']",twin valley holding
6072,ef72c40601fa6215366d73bf254c5f22,,2023-10-26 07:00:52,119169_Novel Haven Pte Ltd,Misc,recurring,303.352,1.4636734,5.612012, novel haven  ,['novel'],novel
6075,35ef956fba78adcd04fab0a7672c9d76,,2023-10-31 15:01:30,147656_CYCLE & CARRIAGE LEASING PTE. LTD.,Misc,recurring,1895.95,-1.2285756,42.658875, cycle  carriage leasing  ,"['cycle', 'carriage', 'leasing']",cycle carriage leasing
6076,37e8406aef12f3a10f8e96da7be4aa63,,2024-07-10 04:03:06,22507_MOVA Automotive Pte Ltd,Misc,recurring,2066.5855,11.1557698,38.2299358, mova automotive  ,"['mova', 'automotive']",mova automotive
6080,fb3cb23e4330c50786d484f5074f24f8,,2024-03-29 03:14:43,17463_Ibraco Bhd,Misc,recurring,10890.3368,91.91662065936,174.2453888, ibraco ,['ibraco'],ibraco
6082,b190a059999942d2ba1318366d6a23ec,,2023-12-26 04:12:48,47217_GENIUS SCHOOL HOUSE,Misc,recurring,379.19,1.9035338,7.015015, genius school house,"['genius', 'school', 'house']",genius school house
6090,1a7f47ebfd46c3c59d1421f6290075fa,,2024-09-17 15:01:57,241637_Evergreen Cleaning Services,Misc,recurring,371.6062,1.9035338,6.8785066, evergreen cleaning services,"['evergreen', 'cleaning', 'services']",evergreen cleaning services
6096,8178bccfebced368bb3918ddc3a68473,,2023-11-28 04:27:02,93928_ SAQUARIES INTERNATIONAL PTE LTD,Misc,recurring,288.1844,1.4181706,5.3314114,  saquaries international  ,"['saquaries', 'international']",saquaries international
6099,44e36ccd2be0a70ea0865e8da1b96767,,2024-09-16 15:16:11,240915_ADVENT LAW CORPORATION,Misc,recurring,1365.084,7.3259508,25.254054, advent law corporation,"['advent', 'law', 'corporation']",advent law corporation
6116,40aa66ea0cc78e8a082c177b933e8630,,2024-01-10 04:06:45,119169_Novel Haven Pte Ltd,Misc,recurring,303.352,1.4940086,5.612012, novel haven  ,['novel'],novel
6117,88df8e69b7f1acea30e5002321d48c46,,2024-04-25 04:25:43,137703_ STEADFAST TRANSPORT SERVICE,Misc,recurring,125.1327,0.5384498,2.313059,  steadfast transport service,"['steadfast', 'transport', 'service']",steadfast transport service
6120,184f750cf209a48ce7c842445eb269ae,,2023-10-11 04:03:56,76308_VINCAR LEASING AND RENTAL PTE LTD,Misc,recurring,1624.8898204,8.418018,30.0621832, vincar leasing and rental  ,"['vincar', 'leasing', 'rental']",vincar leasing rental
6122,c62085dfeccbabc4847399928083ff91,,2024-05-07 04:09:40,181915_SG LivingHub Engineering Pte. Ltd.,Misc,recurring,2701.501236,14.3561334,49.977242, sg livinghub engineering  ,"['sg', 'livinghub', 'engineering']",sg livinghub engineering
6123,60d120f8d37c9195bb6ef090a3d965d9,,2023-11-28 04:28:16,131104_The Working Capitol (Keong Saik) Pte Ltd,Misc,recurring,162.1719792,0.6597906,2.919763, the working capitol keong saik  ,"['working', 'capitol', 'keong', 'saik']",working capitol keong saik
6124,e3196407e48ebed7f81e99a639e518e4,,2024-07-30 15:01:34,224596_ RS TRANSPORT SERVICES,Misc,recurring,235.0978,1.1603214,4.3531012,  rs transport services,"['rs', 'transport', 'services']",rs transport services
6126,030e7e4aed038f24b027e64ee25a79ca,,2024-06-11 04:15:00,150280_Ministry of Manpower,Misc,recurring,45.5028,0.1213408,0.8418018, ministry of manpower,"['ministry', 'manpower']",ministry manpower
6133,6c91f0cded4023b1bdd992106541e482,,2024-07-09 04:07:45,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4874864,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
6135,4dec8a38048e25a9570d5e210c098897,,2024-07-02 04:20:45,125112_KLEANWORKZ PTE. LTD.,Misc,recurring,317.00284,1.6001818,5.8622774, kleanworkz  ,['kleanworkz'],kleanworkz
6137,5e938b3532dd57c2db1b30039be872a3,,2024-08-26 04:06:11,183522_Full Gospel Assembly,Misc,recurring,375.3981,1.9262852,6.9467608, full gospel assembly,"['full', 'gospel', 'assembly']",full gospel assembly
6138,ba7800a65f5050121e361a5accdc46ac,,2024-10-01 04:21:09,221583_Tan Teck Hong,Misc,recurring,447.0725938,2.313059,8.2739258, tan teck hong,"['tan', 'teck', 'hong']",tan teck hong
6140,a4a9a89d0920b2489d3b763ddb704483,,2024-07-22 04:21:10,214464_StorHub 15 Changi Pte Ltd,Misc,recurring,376.118561,0.8948884,9.7755182, storhub  changi  ,"['storhub', 'changi']",storhub changi
6145,b4d6112f0ed1add8d3d6a287d8bb66fd,,2024-09-30 04:14:30,244853_1000-Steps Pte Ltd,Misc,recurring,530.866,2.768087,9.821021, steps  ,['steps'],steps
6151,dd4d83a0cd6663b3cb23e9e797d1ba36,,2024-07-16 04:20:25,183830_New Creation Church,Misc,recurring,758.38,4.0118302,14.03003, new creation church,"['new', 'creation', 'church']",new creation church
6160,f936ee87f8b29184006ef8a063a15b65,,2024-09-16 10:54:07,212075_HAY DAIRIES PTE. LTD.,Misc,recurring,171.090528,0.8038828,3.1624446, hay dairies  ,"['hay', 'dairies']",hay dairies
6165,b4247ca4b54babae699df5ca7f8c7b37,,2024-06-26 04:14:05,169801_RS Transport Services,Misc,recurring,231.3059,1.023813,4.1635062, rs transport services,"['rs', 'transport', 'services']",rs transport services
6170,770f61f6476e32227b3720f42103737c,,2024-09-09 10:11:50,229551_OPTIMA CARZ LEASING PTE. LTD. f.k.a OPTIMA CARZ PTE. LTD.,Misc,recurring,1405.27814,17.9584384,36.5387484, optima carz leasing   fka optima carz  ,"['optima', 'carz', 'leasing', 'fka', 'optima', 'carz']",optima carz leasing fka optima carz
6171,736ca4da5ecceb38d0a130a4c17f1388,,2024-08-06 04:18:30,143177_COOL-AIR CONTROL PTE. LTD.,Misc,recurring,303.352,1.5319276,5.612012, coolair control  ,"['coolair', 'control']",coolair control
6176,5ead3cc89d748464f6e97675922d1209,,2024-08-05 04:26:52,108876_Luce Maintenance Group Pte. Ltd,Misc,recurring,109.1157144,0.4626118,2.0172908, luce maintenance group  ,"['luce', 'maintenance', 'group']",luce maintenance group
6180,009c3ec3c27ce83855d6534f9a5eca1e,,2024-09-20 04:01:05,142076_CREV Consultancy Pte Ltd,Misc,recurring,2123.464,27.1955068,55.210064, crev consultancy  ,"['crev', 'consultancy']",crev consultancy
6181,36ff7570e245e6ed711ce624a4973a62,,2024-06-05 04:04:20,119169_Novel Haven Pte Ltd,Misc,recurring,242.6816,1.1982404,4.4896096, novel haven  ,['novel'],novel
6185,4bac3fb077f34d6de64d55b632809f18,,2024-07-25 04:07:04,117000_Chong Aik International Pte Ltd,Misc,recurring,315.48608,1.6001818,5.839526, chong aik international  ,"['chong', 'aik', 'international']",chong aik international
6186,9f60b8d1bb3ee4e704dff5d8ab6889df,,2024-09-03 04:07:47,181079_NATIONAL UNIVERSITY OF SINGAPORE SOCIETY,Misc,recurring,106.1732,0.4474442,1.9642042, national university of  society,"['national', 'university', 'society']",national university society
6188,b17fef793a34cf255cae33bd16efdc57,,2024-06-14 04:06:47,194258_Tanglin Club,Misc,recurring,189.595,0.8114666,3.41271, tanglin club,"['tanglin', 'club']",tanglin club
6189,91f422c1461f92678825cc08cb17b7be,,2024-09-09 10:12:12,238274_ CIRCULAR LAW CHAMBERS LLP,Misc,recurring,991.96104,3.3217044,16.8663712,  circular law chambers ,"['circular', 'law', 'chambers']",circular law chambers
6196,6118ba0df76f971fce97490de1a65063,,2024-09-26 04:30:06,221314_Mind Stretcher Learning Centre (Rivervale) Pte Ltd,Misc,recurring,361.2391454,1.8428634,6.6813278, mind stretcher learning centre rivervale  ,"['mind', 'stretcher', 'learning', 'centre', 'rivervale']",mind stretcher learning centre rivervale
